Category,Id
3,5795
5,5796
0,5797
9,5798
3,5799
0,5800
5,5801
2,5802
9,5803
3,5804
0,5805
2,5806
3,5807
3,5808
5,5809
2,5810
6,5811
8,5812
2,5813
8,5814
7,5815
3,5816
3,5817
3,5818
7,5819
0,5820
2,5821
8,5822
8,5823
3,5824
6,5825
7,5826
2,5827
2,5828
3,5829
6,5830
8,5831
8,5832
0,5833
6,5834
7,5835
2,5836
3,5837
2,5838
3,5839
7,5840
3,5841
7,5842
3,5843
0,5844
0,5845
5,5846
6,5847
0,5848
5,5849
9,5850
9,5851
2,5852
7,5853
2,5854
2,5855
9,5856
0,5857
9,5858
2,5859
7,5860
7,5861
7,5862
8,5863
2,5864
7,5865
9,5866
0,5867
9,5868
8,5869
3,5870
3,5871
2,5872
5,5873
6,5874
3,5875
7,5876
3,5877
0,5878
5,5879
3,5880
9,5881
5,5882
3,5883
0,5884
9,5885
9,5886
3,5887
0,5888
6,5889
0,5890
0,5891
0,5892
7,5893
9,5894
2,5895
2,5896
0,5897
9,5898
8,5899
3,5900
5,5901
6,5902
8,5903
7,5904
0,5905
8,5906
3,5907
9,5908
0,5909
0,5910
7,5911
2,5912
5,5913
3,5914
7,5915
0,5916
3,5917
6,5918
3,5919
0,5920
3,5921
3,5922
0,5923
0,5924
7,5925
3,5926
3,5927
7,5928
3,5929
8,5930
2,5931
9,5932
2,5933
0,5934
7,5935
2,5936
2,5937
0,5938
8,5939
3,5940
0,5941
9,5942
3,5943
3,5944
0,5945
6,5946
3,5947
6,5948
3,5949
5,5950
0,5951
8,5952
5,5953
6,5954
8,5955
5,5956
8,5957
7,5958
7,5959
7,5960
7,5961
2,5962
5,5963
5,5964
2,5965
2,5966
9,5967
7,5968
7,5969
0,5970
8,5971
0,5972
9,5973
3,5974
7,5975
3,5976
8,5977
7,5978
0,5979
0,5980
3,5981
0,5982
3,5983
0,5984
0,5985
3,5986
7,5987
0,5988
8,5989
3,5990
5,5991
7,5992
7,5993
7,5994
6,5995
9,5996
6,5997
0,5998
2,5999
7,6000
0,6001
3,6002
0,6003
9,6004
2,6005
3,6006
0,6007
8,6008
2,6009
7,6010
9,6011
0,6012
0,6013
0,6014
8,6015
8,6016
9,6017
2,6018
3,6019
3,6020
9,6021
9,6022
5,6023
2,6024
2,6025
5,6026
6,6027
5,6028
2,6029
3,6030
0,6031
3,6032
9,6033
8,6034
9,6035
2,6036
6,6037
9,6038
5,6039
5,6040
8,6041
3,6042
3,6043
0,6044
7,6045
9,6046
2,6047
0,6048
5,6049
8,6050
8,6051
6,6052
5,6053
2,6054
9,6055
8,6056
9,6057
3,6058
8,6059
6,6060
2,6061
0,6062
5,6063
2,6064
2,6065
7,6066
3,6067
2,6068
7,6069
6,6070
3,6071
2,6072
6,6073
2,6074
6,6075
2,6076
2,6077
0,6078
0,6079
8,6080
2,6081
7,6082
8,6083
6,6084
7,6085
9,6086
2,6087
2,6088
3,6089
0,6090
0,6091
0,6092
3,6093
2,6094
7,6095
3,6096
5,6097
7,6098
3,6099
2,6100
2,6101
7,6102
3,6103
0,6104
3,6105
5,6106
7,6107
2,6108
3,6109
3,6110
2,6111
9,6112
7,6113
7,6114
0,6115
3,6116
3,6117
0,6118
3,6119
0,6120
7,6121
2,6122
2,6123
7,6124
5,6125
0,6126
9,6127
0,6128
9,6129
8,6130
7,6131
5,6132
0,6133
6,6134
8,6135
5,6136
7,6137
7,6138
8,6139
3,6140
8,6141
2,6142
3,6143
2,6144
0,6145
8,6146
8,6147
0,6148
9,6149
3,6150
0,6151
2,6152
7,6153
0,6154
2,6155
0,6156
2,6157
8,6158
3,6159
0,6160
9,6161
0,6162
2,6163
3,6164
3,6165
2,6166
5,6167
6,6168
0,6169
6,6170
0,6171
6,6172
8,6173
3,6174
3,6175
3,6176
0,6177
8,6178
3,6179
0,6180
3,6181
7,6182
0,6183
7,6184
7,6185
9,6186
2,6187
6,6188
5,6189
5,6190
3,6191
7,6192
2,6193
6,6194
3,6195
9,6196
6,6197
5,6198
9,6199
7,6200
3,6201
5,6202
2,6203
3,6204
0,6205
5,6206
3,6207
6,6208
3,6209
2,6210
6,6211
3,6212
3,6213
8,6214
3,6215
2,6216
8,6217
7,6218
2,6219
2,6220
5,6221
8,6222
2,6223
3,6224
9,6225
9,6226
0,6227
7,6228
8,6229
7,6230
5,6231
0,6232
9,6233
2,6234
0,6235
6,6236
8,6237
9,6238
0,6239
3,6240
7,6241
9,6242
2,6243
5,6244
5,6245
9,6246
0,6247
2,6248
9,6249
0,6250
0,6251
3,6252
2,6253
8,6254
3,6255
7,6256
0,6257
6,6258
5,6259
9,6260
9,6261
0,6262
5,6263
6,6264
6,6265
3,6266
6,6267
0,6268
9,6269
2,6270
2,6271
5,6272
2,6273
2,6274
3,6275
0,6276
3,6277
2,6278
0,6279
3,6280
3,6281
0,6282
0,6283
7,6284
8,6285
2,6286
7,6287
6,6288
7,6289
3,6290
9,6291
5,6292
3,6293
3,6294
9,6295
8,6296
8,6297
7,6298
5,6299
8,6300
3,6301
3,6302
2,6303
7,6304
0,6305
2,6306
7,6307
3,6308
8,6309
0,6310
8,6311
9,6312
5,6313
9,6314
8,6315
6,6316
9,6317
3,6318
9,6319
2,6320
3,6321
0,6322
2,6323
2,6324
2,6325
0,6326
3,6327
6,6328
8,6329
0,6330
5,6331
0,6332
0,6333
8,6334
6,6335
6,6336
3,6337
0,6338
3,6339
2,6340
8,6341
9,6342
7,6343
8,6344
8,6345
7,6346
8,6347
5,6348
2,6349
2,6350
2,6351
8,6352
6,6353
8,6354
2,6355
3,6356
3,6357
0,6358
2,6359
0,6360
0,6361
5,6362
2,6363
7,6364
8,6365
2,6366
3,6367
9,6368
3,6369
2,6370
5,6371
7,6372
3,6373
2,6374
5,6375
2,6376
9,6377
2,6378
2,6379
0,6380
2,6381
0,6382
5,6383
0,6384
3,6385
6,6386
8,6387
3,6388
7,6389
5,6390
7,6391
8,6392
2,6393
0,6394
0,6395
7,6396
0,6397
5,6398
3,6399
5,6400
2,6401
2,6402
2,6403
9,6404
3,6405
6,6406
2,6407
9,6408
8,6409
7,6410
3,6411
0,6412
8,6413
8,6414
0,6415
3,6416
6,6417
7,6418
0,6419
0,6420
3,6421
9,6422
8,6423
3,6424
3,6425
2,6426
8,6427
5,6428
0,6429
5,6430
7,6431
9,6432
0,6433
5,6434
2,6435
0,6436
3,6437
2,6438
0,6439
5,6440
8,6441
0,6442
0,6443
0,6444
7,6445
0,6446
0,6447
3,6448
9,6449
5,6450
2,6451
2,6452
2,6453
2,6454
3,6455
2,6456
2,6457
0,6458
3,6459
5,6460
6,6461
0,6462
8,6463
0,6464
8,6465
2,6466
2,6467
5,6468
3,6469
0,6470
6,6471
2,6472
9,6473
8,6474
0,6475
2,6476
7,6477
5,6478
5,6479
0,6480
9,6481
5,6482
7,6483
9,6484
2,6485
7,6486
2,6487
9,6488
9,6489
7,6490
8,6491
5,6492
7,6493
7,6494
7,6495
6,6496
8,6497
0,6498
3,6499
8,6500
2,6501
8,6502
0,6503
7,6504
6,6505
0,6506
7,6507
9,6508
3,6509
8,6510
8,6511
7,6512
7,6513
2,6514
8,6515
6,6516
0,6517
5,6518
2,6519
6,6520
7,6521
6,6522
2,6523
8,6524
5,6525
3,6526
2,6527
3,6528
0,6529
9,6530
0,6531
2,6532
5,6533
8,6534
8,6535
7,6536
0,6537
0,6538
6,6539
7,6540
8,6541
2,6542
8,6543
6,6544
2,6545
9,6546
0,6547
3,6548
3,6549
2,6550
2,6551
6,6552
8,6553
3,6554
0,6555
9,6556
0,6557
0,6558
9,6559
3,6560
9,6561
5,6562
7,6563
0,6564
2,6565
5,6566
3,6567
8,6568
5,6569
5,6570
8,6571
7,6572
8,6573
3,6574
3,6575
6,6576
9,6577
7,6578
9,6579
8,6580
3,6581
6,6582
5,6583
3,6584
8,6585
6,6586
8,6587
2,6588
5,6589
8,6590
2,6591
3,6592
5,6593
0,6594
7,6595
6,6596
5,6597
2,6598
5,6599
2,6600
2,6601
0,6602
5,6603
0,6604
3,6605
8,6606
9,6607
7,6608
2,6609
3,6610
3,6611
0,6612
8,6613
0,6614
5,6615
9,6616
0,6617
5,6618
9,6619
9,6620
8,6621
0,6622
6,6623
2,6624
9,6625
9,6626
3,6627
0,6628
0,6629
3,6630
9,6631
3,6632
9,6633
5,6634
8,6635
6,6636
3,6637
3,6638
2,6639
9,6640
6,6641
3,6642
8,6643
3,6644
0,6645
8,6646
5,6647
0,6648
2,6649
3,6650
7,6651
2,6652
9,6653
7,6654
9,6655
0,6656
0,6657
2,6658
9,6659
8,6660
0,6661
8,6662
0,6663
9,6664
2,6665
2,6666
3,6667
8,6668
6,6669
3,6670
3,6671
8,6672
2,6673
3,6674
2,6675
0,6676
9,6677
0,6678
0,6679
2,6680
3,6681
7,6682
7,6683
2,6684
8,6685
2,6686
6,6687
3,6688
0,6689
3,6690
3,6691
5,6692
5,6693
6,6694
0,6695
2,6696
0,6697
3,6698
0,6699
5,6700
5,6701
2,6702
2,6703
3,6704
3,6705
3,6706
2,6707
0,6708
3,6709
0,6710
0,6711
2,6712
3,6713
5,6714
9,6715
8,6716
3,6717
2,6718
2,6719
0,6720
0,6721
7,6722
5,6723
8,6724
3,6725
3,6726
9,6727
7,6728
2,6729
8,6730
6,6731
9,6732
2,6733
2,6734
7,6735
3,6736
9,6737
2,6738
7,6739
9,6740
0,6741
5,6742
2,6743
0,6744
3,6745
0,6746
2,6747
8,6748
9,6749
2,6750
2,6751
0,6752
0,6753
0,6754
9,6755
5,6756
0,6757
2,6758
3,6759
0,6760
6,6761
5,6762
5,6763
6,6764
3,6765
8,6766
8,6767
2,6768
5,6769
2,6770
9,6771
6,6772
7,6773
3,6774
6,6775
0,6776
8,6777
5,6778
7,6779
6,6780
6,6781
7,6782
3,6783
5,6784
8,6785
0,6786
6,6787
2,6788
2,6789
0,6790
3,6791
5,6792
6,6793
9,6794
5,6795
5,6796
7,6797
3,6798
2,6799
7,6800
3,6801
3,6802
6,6803
3,6804
8,6805
3,6806
8,6807
3,6808
0,6809
0,6810
6,6811
8,6812
0,6813
0,6814
7,6815
2,6816
2,6817
9,6818
2,6819
0,6820
3,6821
3,6822
6,6823
9,6824
3,6825
2,6826
3,6827
0,6828
8,6829
0,6830
0,6831
0,6832
0,6833
8,6834
2,6835
5,6836
9,6837
3,6838
2,6839
2,6840
0,6841
6,6842
7,6843
8,6844
3,6845
5,6846
6,6847
5,6848
9,6849
5,6850
7,6851
0,6852
6,6853
2,6854
3,6855
3,6856
0,6857
3,6858
2,6859
5,6860
8,6861
3,6862
5,6863
5,6864
5,6865
9,6866
8,6867
3,6868
2,6869
2,6870
3,6871
7,6872
3,6873
8,6874
3,6875
8,6876
5,6877
2,6878
7,6879
6,6880
3,6881
5,6882
2,6883
8,6884
8,6885
8,6886
2,6887
5,6888
2,6889
5,6890
9,6891
2,6892
7,6893
0,6894
5,6895
2,6896
8,6897
3,6898
2,6899
7,6900
0,6901
3,6902
5,6903
8,6904
9,6905
3,6906
9,6907
9,6908
3,6909
0,6910
3,6911
0,6912
6,6913
0,6914
2,6915
0,6916
7,6917
0,6918
7,6919
8,6920
8,6921
9,6922
3,6923
7,6924
9,6925
3,6926
3,6927
2,6928
0,6929
9,6930
6,6931
7,6932
7,6933
2,6934
2,6935
0,6936
7,6937
8,6938
7,6939
6,6940
2,6941
8,6942
8,6943
3,6944
2,6945
6,6946
8,6947
3,6948
3,6949
2,6950
5,6951
6,6952
3,6953
5,6954
2,6955
2,6956
0,6957
2,6958
2,6959
7,6960
2,6961
3,6962
3,6963
2,6964
0,6965
3,6966
7,6967
0,6968
0,6969
9,6970
3,6971
2,6972
3,6973
9,6974
9,6975
8,6976
2,6977
5,6978
6,6979
2,6980
0,6981
0,6982
3,6983
3,6984
7,6985
0,6986
2,6987
0,6988
2,6989
3,6990
0,6991
3,6992
6,6993
0,6994
0,6995
0,6996
9,6997
0,6998
6,6999
6,7000
0,7001
2,7002
2,7003
5,7004
0,7005
8,7006
0,7007
8,7008
3,7009
5,7010
3,7011
0,7012
5,7013
9,7014
3,7015
8,7016
3,7017
7,7018
8,7019
0,7020
6,7021
0,7022
6,7023
9,7024
8,7025
0,7026
0,7027
7,7028
9,7029
9,7030
9,7031
7,7032
8,7033
2,7034
9,7035
5,7036
3,7037
3,7038
5,7039
9,7040
0,7041
9,7042
8,7043
9,7044
3,7045
2,7046
8,7047
3,7048
0,7049
2,7050
6,7051
8,7052
0,7053
3,7054
8,7055
6,7056
3,7057
0,7058
6,7059
9,7060
6,7061
7,7062
5,7063
3,7064
0,7065
0,7066
8,7067
8,7068
5,7069
3,7070
7,7071
3,7072
0,7073
5,7074
6,7075
2,7076
8,7077
8,7078
7,7079
7,7080
2,7081
3,7082
0,7083
2,7084
7,7085
9,7086
0,7087
7,7088
0,7089
8,7090
0,7091
2,7092
3,7093
5,7094
2,7095
3,7096
0,7097
3,7098
2,7099
7,7100
8,7101
9,7102
7,7103
7,7104
5,7105
8,7106
2,7107
6,7108
0,7109
0,7110
3,7111
0,7112
0,7113
2,7114
9,7115
9,7116
6,7117
3,7118
0,7119
9,7120
9,7121
5,7122
2,7123
8,7124
2,7125
6,7126
2,7127
9,7128
5,7129
8,7130
0,7131
0,7132
0,7133
0,7134
0,7135
3,7136
8,7137
0,7138
9,7139
8,7140
8,7141
7,7142
0,7143
3,7144
7,7145
7,7146
8,7147
3,7148
8,7149
3,7150
8,7151
2,7152
8,7153
5,7154
3,7155
3,7156
2,7157
9,7158
2,7159
8,7160
9,7161
7,7162
9,7163
2,7164
8,7165
2,7166
2,7167
6,7168
2,7169
9,7170
5,7171
2,7172
2,7173
3,7174
9,7175
3,7176
0,7177
3,7178
0,7179
0,7180
0,7181
8,7182
8,7183
9,7184
3,7185
2,7186
8,7187
3,7188
0,7189
9,7190
8,7191
7,7192
3,7193
3,7194
3,7195
0,7196
6,7197
9,7198
0,7199
2,7200
5,7201
2,7202
6,7203
5,7204
2,7205
5,7206
3,7207
0,7208
0,7209
2,7210
6,7211
2,7212
3,7213
9,7214
5,7215
9,7216
3,7217
0,7218
8,7219
9,7220
6,7221
7,7222
7,7223
2,7224
5,7225
2,7226
2,7227
5,7228
8,7229
2,7230
0,7231
0,7232
9,7233
2,7234
0,7235
2,7236
3,7237
7,7238
2,7239
5,7240
0,7241
3,7242
3,7243
8,7244
6,7245
9,7246
2,7247
0,7248
8,7249
8,7250
9,7251
7,7252
2,7253
7,7254
8,7255
5,7256
6,7257
9,7258
9,7259
3,7260
0,7261
3,7262
9,7263
3,7264
5,7265
8,7266
9,7267
0,7268
0,7269
8,7270
3,7271
2,7272
8,7273
3,7274
9,7275
0,7276
0,7277
8,7278
3,7279
2,7280
9,7281
0,7282
6,7283
0,7284
0,7285
3,7286
0,7287
0,7288
5,7289
0,7290
2,7291
0,7292
3,7293
6,7294
3,7295
0,7296
3,7297
9,7298
3,7299
7,7300
7,7301
6,7302
7,7303
0,7304
3,7305
0,7306
2,7307
3,7308
8,7309
5,7310
3,7311
2,7312
0,7313
3,7314
8,7315
6,7316
0,7317
2,7318
5,7319
7,7320
3,7321
5,7322
9,7323
6,7324
2,7325
2,7326
0,7327
2,7328
5,7329
2,7330
5,7331
0,7332
0,7333
0,7334
2,7335
5,7336
0,7337
7,7338
0,7339
2,7340
9,7341
6,7342
6,7343
8,7344
0,7345
5,7346
3,7347
9,7348
3,7349
2,7350
9,7351
7,7352
3,7353
3,7354
2,7355
7,7356
0,7357
2,7358
2,7359
5,7360
0,7361
7,7362
0,7363
5,7364
8,7365
0,7366
3,7367
0,7368
9,7369
9,7370
0,7371
7,7372
9,7373
3,7374
0,7375
3,7376
3,7377
6,7378
0,7379
6,7380
0,7381
5,7382
3,7383
6,7384
0,7385
3,7386
0,7387
2,7388
2,7389
5,7390
8,7391
2,7392
3,7393
7,7394
5,7395
0,7396
2,7397
7,7398
3,7399
0,7400
8,7401
9,7402
3,7403
8,7404
0,7405
0,7406
3,7407
0,7408
9,7409
2,7410
3,7411
9,7412
2,7413
8,7414
9,7415
5,7416
9,7417
0,7418
0,7419
3,7420
2,7421
9,7422
7,7423
0,7424
3,7425
7,7426
3,7427
2,7428
9,7429
5,7430
3,7431
6,7432
9,7433
3,7434
3,7435
7,7436
7,7437
0,7438
8,7439
2,7440
3,7441
0,7442
3,7443
0,7444
7,7445
3,7446
3,7447
8,7448
7,7449
3,7450
2,7451
3,7452
5,7453
5,7454
7,7455
6,7456
3,7457
6,7458
0,7459
7,7460
0,7461
8,7462
0,7463
8,7464
0,7465
2,7466
5,7467
8,7468
3,7469
5,7470
2,7471
6,7472
5,7473
7,7474
2,7475
9,7476
7,7477
9,7478
7,7479
2,7480
8,7481
5,7482
3,7483
0,7484
2,7485
7,7486
2,7487
0,7488
3,7489
5,7490
9,7491
3,7492
9,7493
9,7494
5,7495
3,7496
0,7497
8,7498
0,7499
2,7500
0,7501
2,7502
5,7503
0,7504
3,7505
2,7506
8,7507
8,7508
2,7509
0,7510
0,7511
5,7512
5,7513
0,7514
8,7515
8,7516
5,7517
0,7518
0,7519
2,7520
2,7521
0,7522
6,7523
2,7524
2,7525
2,7526
0,7527
8,7528
2,7529
0,7530
5,7531
3,7532
0,7533
3,7534
5,7535
3,7536
6,7537
5,7538
2,7539
0,7540
7,7541
9,7542
9,7543
5,7544
9,7545
7,7546
8,7547
0,7548
5,7549
5,7550
8,7551
0,7552
8,7553
8,7554
8,7555
6,7556
3,7557
3,7558
8,7559
0,7560
6,7561
5,7562
3,7563
2,7564
5,7565
2,7566
0,7567
7,7568
3,7569
0,7570
3,7571
0,7572
3,7573
0,7574
5,7575
8,7576
9,7577
2,7578
8,7579
8,7580
3,7581
2,7582
2,7583
5,7584
8,7585
7,7586
2,7587
2,7588
2,7589
3,7590
9,7591
3,7592
2,7593
2,7594
8,7595
2,7596
8,7597
2,7598
0,7599
6,7600
7,7601
3,7602
9,7603
0,7604
5,7605
3,7606
9,7607
9,7608
2,7609
8,7610
3,7611
3,7612
9,7613
5,7614
8,7615
5,7616
0,7617
7,7618
9,7619
7,7620
7,7621
3,7622
3,7623
2,7624
8,7625
2,7626
2,7627
5,7628
7,7629
7,7630
8,7631
0,7632
2,7633
9,7634
0,7635
9,7636
0,7637
6,7638
6,7639
9,7640
0,7641
7,7642
7,7643
2,7644
3,7645
8,7646
2,7647
9,7648
2,7649
8,7650
6,7651
8,7652
2,7653
0,7654
5,7655
6,7656
6,7657
0,7658
9,7659
5,7660
0,7661
5,7662
2,7663
2,7664
9,7665
8,7666
7,7667
2,7668
5,7669
3,7670
3,7671
0,7672
8,7673
5,7674
2,7675
0,7676
5,7677
9,7678
9,7679
6,7680
7,7681
3,7682
0,7683
8,7684
3,7685
3,7686
8,7687
3,7688
0,7689
0,7690
2,7691
2,7692
7,7693
0,7694
2,7695
0,7696
2,7697
8,7698
2,7699
0,7700
2,7701
9,7702
0,7703
0,7704
2,7705
7,7706
3,7707
2,7708
5,7709
9,7710
0,7711
3,7712
6,7713
8,7714
2,7715
3,7716
5,7717
9,7718
5,7719
2,7720
2,7721
0,7722
8,7723
0,7724
2,7725
2,7726
7,7727
0,7728
3,7729
0,7730
0,7731
3,7732
8,7733
0,7734
2,7735
8,7736
8,7737
2,7738
9,7739
3,7740
2,7741
3,7742
2,7743
3,7744
6,7745
0,7746
8,7747
2,7748
7,7749
5,7750
0,7751
0,7752
0,7753
5,7754
2,7755
0,7756
3,7757
9,7758
7,7759
0,7760
0,7761
2,7762
0,7763
9,7764
0,7765
3,7766
3,7767
9,7768
0,7769
7,7770
2,7771
0,7772
3,7773
5,7774
8,7775
5,7776
2,7777
5,7778
5,7779
6,7780
9,7781
3,7782
9,7783
9,7784
8,7785
6,7786
2,7787
8,7788
8,7789
6,7790
9,7791
2,7792
2,7793
2,7794
2,7795
2,7796
0,7797
6,7798
3,7799
2,7800
0,7801
3,7802
2,7803
5,7804
6,7805
0,7806
7,7807
3,7808
7,7809
0,7810
2,7811
2,7812
3,7813
8,7814
5,7815
7,7816
3,7817
0,7818
5,7819
0,7820
2,7821
6,7822
0,7823
7,7824
3,7825
7,7826
7,7827
0,7828
8,7829
9,7830
6,7831
9,7832
3,7833
0,7834
5,7835
9,7836
0,7837
0,7838
3,7839
9,7840
9,7841
0,7842
3,7843
3,7844
8,7845
6,7846
5,7847
3,7848
8,7849
0,7850
9,7851
7,7852
3,7853
2,7854
0,7855
2,7856
7,7857
0,7858
7,7859
2,7860
2,7861
0,7862
0,7863
2,7864
6,7865
5,7866
8,7867
3,7868
3,7869
3,7870
2,7871
3,7872
2,7873
7,7874
6,7875
2,7876
3,7877
0,7878
6,7879
8,7880
5,7881
8,7882
9,7883
6,7884
9,7885
6,7886
9,7887
2,7888
9,7889
2,7890
2,7891
6,7892
2,7893
2,7894
7,7895
2,7896
9,7897
5,7898
9,7899
7,7900
5,7901
9,7902
8,7903
9,7904
3,7905
7,7906
3,7907
3,7908
6,7909
3,7910
7,7911
8,7912
5,7913
7,7914
2,7915
0,7916
0,7917
9,7918
0,7919
6,7920
3,7921
6,7922
6,7923
2,7924
0,7925
9,7926
3,7927
9,7928
3,7929
9,7930
0,7931
2,7932
9,7933
3,7934
8,7935
6,7936
0,7937
9,7938
7,7939
3,7940
2,7941
8,7942
3,7943
5,7944
2,7945
2,7946
2,7947
8,7948
9,7949
5,7950
3,7951
6,7952
3,7953
3,7954
2,7955
0,7956
7,7957
7,7958
5,7959
8,7960
7,7961
0,7962
5,7963
8,7964
8,7965
6,7966
5,7967
0,7968
5,7969
3,7970
6,7971
7,7972
8,7973
2,7974
2,7975
0,7976
3,7977
9,7978
0,7979
3,7980
2,7981
2,7982
6,7983
6,7984
7,7985
0,7986
2,7987
5,7988
9,7989
3,7990
3,7991
2,7992
3,7993
0,7994
0,7995
3,7996
0,7997
9,7998
3,7999
9,8000
5,8001
8,8002
2,8003
0,8004
7,8005
5,8006
0,8007
5,8008
0,8009
9,8010
3,8011
7,8012
8,8013
0,8014
2,8015
3,8016
7,8017
5,8018
7,8019
2,8020
8,8021
0,8022
2,8023
3,8024
9,8025
2,8026
2,8027
2,8028
6,8029
2,8030
6,8031
8,8032
5,8033
6,8034
5,8035
8,8036
3,8037
9,8038
8,8039
0,8040
0,8041
6,8042
8,8043
8,8044
8,8045
2,8046
9,8047
0,8048
5,8049
3,8050
5,8051
3,8052
2,8053
7,8054
7,8055
0,8056
3,8057
0,8058
0,8059
8,8060
9,8061
5,8062
2,8063
0,8064
3,8065
2,8066
0,8067
3,8068
2,8069
2,8070
7,8071
8,8072
0,8073
3,8074
2,8075
7,8076
0,8077
2,8078
5,8079
7,8080
7,8081
9,8082
3,8083
8,8084
5,8085
3,8086
0,8087
6,8088
5,8089
3,8090
9,8091
7,8092
8,8093
9,8094
0,8095
8,8096
5,8097
0,8098
3,8099
5,8100
2,8101
9,8102
3,8103
2,8104
5,8105
9,8106
7,8107
0,8108
3,8109
6,8110
5,8111
8,8112
5,8113
6,8114
7,8115
6,8116
8,8117
3,8118
3,8119
5,8120
0,8121
0,8122
0,8123
2,8124
0,8125
0,8126
7,8127
2,8128
0,8129
8,8130
0,8131
8,8132
6,8133
0,8134
3,8135
2,8136
6,8137
9,8138
3,8139
3,8140
2,8141
0,8142
7,8143
0,8144
3,8145
6,8146
0,8147
0,8148
0,8149
2,8150
0,8151
3,8152
0,8153
7,8154
0,8155
8,8156
8,8157
5,8158
2,8159
6,8160
5,8161
8,8162
2,8163
2,8164
0,8165
7,8166
3,8167
8,8168
5,8169
3,8170
5,8171
7,8172
0,8173
7,8174
3,8175
8,8176
7,8177
0,8178
3,8179
5,8180
0,8181
3,8182
7,8183
9,8184
8,8185
3,8186
0,8187
8,8188
5,8189
7,8190
0,8191
3,8192
7,8193
5,8194
6,8195
8,8196
9,8197
3,8198
2,8199
5,8200
0,8201
2,8202
6,8203
6,8204
2,8205
3,8206
2,8207
7,8208
0,8209
2,8210
2,8211
8,8212
8,8213
0,8214
9,8215
8,8216
9,8217
9,8218
5,8219
0,8220
9,8221
5,8222
3,8223
6,8224
9,8225
2,8226
0,8227
7,8228
2,8229
2,8230
9,8231
0,8232
0,8233
7,8234
5,8235
9,8236
6,8237
8,8238
2,8239
3,8240
7,8241
7,8242
2,8243
2,8244
5,8245
2,8246
9,8247
3,8248
8,8249
6,8250
7,8251
8,8252
2,8253
0,8254
2,8255
3,8256
8,8257
5,8258
7,8259
0,8260
0,8261
0,8262
0,8263
3,8264
2,8265
8,8266
2,8267
2,8268
0,8269
2,8270
3,8271
7,8272
8,8273
2,8274
5,8275
0,8276
2,8277
0,8278
6,8279
6,8280
3,8281
6,8282
3,8283
0,8284
2,8285
8,8286
5,8287
8,8288
9,8289
3,8290
5,8291
0,8292
8,8293
2,8294
2,8295
3,8296
9,8297
6,8298
2,8299
0,8300
2,8301
7,8302
5,8303
2,8304
7,8305
2,8306
2,8307
9,8308
2,8309
7,8310
9,8311
2,8312
2,8313
2,8314
5,8315
7,8316
0,8317
3,8318
0,8319
2,8320
3,8321
0,8322
7,8323
3,8324
3,8325
2,8326
0,8327
7,8328
8,8329
2,8330
0,8331
5,8332
5,8333
0,8334
7,8335
6,8336
3,8337
3,8338
8,8339
5,8340
3,8341
0,8342
2,8343
2,8344
0,8345
8,8346
9,8347
3,8348
3,8349
3,8350
5,8351
3,8352
3,8353
0,8354
5,8355
2,8356
2,8357
5,8358
2,8359
8,8360
3,8361
0,8362
0,8363
7,8364
0,8365
0,8366
0,8367
0,8368
3,8369
9,8370
3,8371
3,8372
0,8373
8,8374
2,8375
8,8376
2,8377
3,8378
9,8379
2,8380
3,8381
3,8382
0,8383
7,8384
2,8385
0,8386
7,8387
5,8388
0,8389
7,8390
9,8391
0,8392
2,8393
3,8394
0,8395
5,8396
2,8397
9,8398
8,8399
9,8400
2,8401
9,8402
9,8403
2,8404
9,8405
7,8406
2,8407
6,8408
2,8409
2,8410
0,8411
3,8412
3,8413
9,8414
6,8415
3,8416
3,8417
9,8418
3,8419
9,8420
3,8421
0,8422
0,8423
0,8424
3,8425
2,8426
3,8427
3,8428
2,8429
9,8430
2,8431
0,8432
8,8433
8,8434
3,8435
3,8436
8,8437
5,8438
2,8439
3,8440
2,8441
0,8442
5,8443
8,8444
0,8445
7,8446
6,8447
3,8448
5,8449
5,8450
3,8451
7,8452
8,8453
2,8454
3,8455
3,8456
7,8457
3,8458
9,8459
5,8460
2,8461
9,8462
0,8463
8,8464
3,8465
2,8466
8,8467
3,8468
5,8469
5,8470
0,8471
3,8472
2,8473
0,8474
9,8475
8,8476
0,8477
7,8478
3,8479
0,8480
2,8481
5,8482
8,8483
2,8484
7,8485
0,8486
2,8487
9,8488
3,8489
3,8490
6,8491
7,8492
0,8493
8,8494
8,8495
3,8496
7,8497
9,8498
0,8499
9,8500
7,8501
7,8502
0,8503
0,8504
2,8505
7,8506
2,8507
8,8508
3,8509
6,8510
2,8511
7,8512
2,8513
0,8514
2,8515
0,8516
0,8517
5,8518
2,8519
3,8520
2,8521
3,8522
9,8523
0,8524
6,8525
2,8526
2,8527
3,8528
3,8529
3,8530
0,8531
9,8532
8,8533
0,8534
0,8535
8,8536
0,8537
8,8538
0,8539
8,8540
9,8541
7,8542
9,8543
2,8544
0,8545
0,8546
5,8547
5,8548
0,8549
3,8550
3,8551
0,8552
3,8553
3,8554
3,8555
2,8556
5,8557
0,8558
3,8559
6,8560
3,8561
2,8562
5,8563
8,8564
5,8565
3,8566
0,8567
5,8568
2,8569
2,8570
5,8571
3,8572
8,8573
0,8574
5,8575
0,8576
2,8577
9,8578
2,8579
0,8580
8,8581
2,8582
2,8583
8,8584
2,8585
9,8586
5,8587
0,8588
5,8589
3,8590
2,8591
3,8592
